Date;Time;CO(GT);PT08.S1(CO);NMHC(GT);C6H6(GT);PT08.S2(NMHC);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);PT08.S5(O3);T;RH;AH
20/03/2004;14.00.00;2,1;1376;;9,3;953;125.0;900;93.0;1636;1153;19,0;42,9;0,937
20/03/2004;15.00.00;1,7;1305;;7,6;884;95.0;980;87.0;1573;927;19,5;42,3;0,9476
20/03/2004;16.00.00;1,6;1283;;6,7;844;79.0;1036;76.0;1539;766;19,5;42,3;0,9493
20/03/2004;17.00.00;2,1;1392;;9,7;967;119.0;930;94.0;1649;941;19,1;43,8;0,9556
20/03/2004;18.00.00;2,3;1452;;12,4;1063;142.0;856;110.0;1774;1146;18,5;46,3;0,9744
20/03/2004;19.00.00;3,5;1633;;16,6;1199;215.0;734;136.0;1919;1417;17,4;51,6;1,0159
20/03/2004;20.00.00;3,9;1625;;16,4;1191;229.0;733;139.0;1885;1442;17,1;51,3;0,9914
20/03/2004;21.00.00;3,3;1535;;13,7;1108;206.0;785;125.0;1820;1323;16,4;53,8;0,9964
20/03/2004;22.00.00;2,3;1323;;9,9;973;147.0;864;111.0;1712;1125;16,2;55,4;1,0132
20/03/2004;23.00.00;2,1;1309;;8,9;937;122.0;905;97.0;1672;1036;15,9;57,7;1,0356
21/03/2004;00.00.00;2,8;1456;;10,6;999;175.0;835;107.0;1714;1202;15,7;58,6;1,0396
21/03/2004;01.00.00;2,1;1300;;7,4;872;133.0;941;90.0;1577;1054;15,1;60,9;1,0398
21/03/2004;02.00.00;1,6;1203;;6,2;823;89.0;1004;84.0;1526;903;15,6;56,6;0,9951
21/03/2004;03.00.00;1,6;1195;;6,5;836;;987;;1554;885;15,2;57,9;0,9941
21/03/2004;04.00.00;;1117;;5,8;802;85.0;1029;87.0;1539;818;15,4;57,8;1,0021
21/03/2004;05.00.00;1,1;1062;;4,0;711;55.0;1136;66.0;1461;700;14,9;60,6;1,0196
21/03/2004;06.00.00;0,7;947;;2,1;594;24.0;1300;36.0;1390;580;14,5;63,0;1,0316
21/03/2004;07.00.00;0,8;1065;;3,6;687;72.0;1143;62.0;1492;815;14,2;66,2;1,063
21/03/2004;08.00.00;1,2;1155;;4,4;734;122.0;1062;91.0;1528;1035;14,5;65,3;1,0704
21/03/2004;09.00.00;1,4;1220;;5,4;782;111.0;996;89.0;1560;1067;15,3;62,1;1,073
21/03/2004;10.00.00;1,7;1301;;7,1;862;123.0;914;93.0;1633;1114;16,3;59,0;1,0868
21/03/2004;11.00.00;1,8;1279;;7,3;870;106.0;911;81.0;1646;1000;18,9;49,6;1,07
21/03/2004;12.00.00;1,8;1267;;7,6;883;103.0;953;82.0;1617;906;19,4;46,1;1,0249
21/03/2004;13.00.00;1,9;1239;;6,8;848;102.0;981;80.0;1568;822;20,8;41,6;1,0091
21/03/2004;14.00.00;1,3;1128;;4,6;742;48.0;1144;48.0;1507;610;21,4;40,3;1,0126
21/03/2004;15.00.00;1,6;1243;;8,4;916;63.0;962;61.0;1669;657;21,2;39,3;0,9791
21/03/2004;16.00.00;1,9;1208;;6,9;853;98.0;1060;89.0;1506;647;20,3;38,0;0,8942
21/03/2004;17.00.00;2,3;1306;;9,0;938;132.0;961;105.0;1607;762;19,4;41,3;0,9206
21/03/2004;18.00.00;3,8;1546;;15,1;1151;173.0;769;116.0;1874;1122;18,5;43,8;0,9252
21/03/2004;19.00.00;3,5;1501;;12,6;1071;185.0;823;119.0;1744;1130;17,8;48,1;0,9689
21/03/2004;20.00.00;4,3;1605;;15,1;1153;266.0;769;144.0;1840;1637;17,9;46,9;0,952
21/03/2004;21.00.00;2,8;1316;;9,9;974;188.0;883;123.0;1673;1272;17,4;49,1;0,9688
21/03/2004;22.00.00;1,9;1195;;8,0;898;122.0;933;105.0;1594;1098;17,0;51,7;0,9914
21/03/2004;23.00.00;1,9;1211;;7,9;896;112.0;920;93.0;1624;1066;16,4;55,1;1,0198
22/03/2004;00.00.00;1,7;1161;;6,1;815;93.0;995;86.0;1582;909;16,1;60,0;1,0919
22/03/2004;01.00.00;1,5;1095;;5,1;767;74.0;1050;76.0;1547;818;15,8;60,5;1,0805
22/03/2004;02.00.00;0,6;897;;1,7;563;23.0;1417;33.0;1355;472;16,3;57,0;1,0491
22/03/2004;03.00.00;0,4;842;;0,7;468;;1813;;1274;394;16,9;53,9;1,0309
22/03/2004;04.00.00;;854;;0,8;481;17.0;1756;27.0;1304;396;16,1;55,9;1,0153
22/03/2004;05.00.00;0,3;845;;0,7;472;15.0;1786;23.0;1278;378;16,5;53,9;1,0049
22/03/2004;06.00.00;0,6;942;;2,0;586;41.0;1480;46.0;1373;432;16,4;54,0;0,9979
22/03/2004;07.00.00;1,2;1090;;5,1;768;86.0;1072;76.0;1538;699;15,7;57,6;1,0195
22/03/2004;08.00.00;3,6;1514;;17,7;1230;226.0;732;116.0;1996;1252;15,8;53,7;0,9571
22/03/2004;09.00.00;3,7;1379;;18,4;1252;214.0;711;115.0;1962;1237;17,4;42,1;0,8281
22/03/2004;10.00.00;1,8;1074;;6,9;854;115.0;1032;83.0;1484;772;17,9;38,4;0,7793
22/03/2004;11.00.00;1,6;1090;;7,3;868;124.0;1026;87.0;1509;766;18,5;36,7;0,7764
22/03/2004;12.00.00;1,9;1110;;9,6;964;122.0;947;90.0;1577;829;21,0;29,6;0,7263
22/03/2004;13.00.00;2,0;1102;;10,4;994;107.0;955;87.0;1599;783;21,3;28,1;0,7067
22/03/2004;14.00.00;2,2;1100;;11,2;1021;133.0;952;99.0;1607;822;21,3;26,1;0,6539
22/03/2004;15.00.00;2,1;1094;;10,7;1003;130.0;965;99.0;1574;813;21,3;26,8;0,6681
22/03/2004;16.00.00;2,3;1076;451.0;11,6;1034;150.0;964;101.0;1544;813;21,3;24,2;0,606
22/03/2004;17.00.00;2,6;1152;185.0;12,4;1062;138.0;928;103.0;1606;850;20,2;28,5;0,6682
22/03/2004;18.00.00;3,8;1407;426.0;18,3;1249;213.0;720;129.0;1932;1276;17,0;43,1;0,8264
22/03/2004;19.00.00;4,4;1438;672.0;21,0;1325;232.0;678;143.0;1993;1401;15,6;47,4;0,8347
22/03/2004;20.00.00;4,5;1425;624.0;21,0;1325;238.0;678;146.0;1965;1356;15,3;47,4;0,8178
22/03/2004;21.00.00;3,3;1279;325.0;14,5;1131;180.0;775;124.0;1758;1243;14,5;49,7;0,8177
22/03/2004;22.00.00;2,0;1132;143.0;8,4;916;128.0;920;113.0;1561;1083;13,9;52,0;0,8231
22/03/2004;23.00.00;1,1;1006;89.0;4,3;729;65.0;1142;80.0;1370;795;14,5;49,4;0,8106
23/03/2004;00.00.00;0,9;982;73.0;3,8;700;53.0;1204;72.0;1359;735;13,8;51,4;0,8071
23/03/2004;01.00.00;0,8;969;48.0;2,7;636;47.0;1271;64.0;1309;684;14,0;51,3;0,8163
23/03/2004;02.00.00;0,7;941;47.0;2,5;621;51.0;1298;70.0;1330;714;13,0;56,8;0,8444
23/03/2004;03.00.00;0,5;892;36.0;1,2;522;;1522;;1285;456;11,0;70,0;0,9215
23/03/2004;04.00.00;;855;25.0;0,8;478;20.0;1701;31.0;1261;401;10,1;76,8;0,9483
23/03/2004;05.00.00;0,3;834;19.0;0,6;459;13.0;1908;22.0;1212;361;8,8;80,5;0,9147
23/03/2004;06.00.00;0,5;909;26.0;1,8;567;33.0;1542;47.0;1287;418;9,6;75,4;0,9004
23/03/2004;07.00.00;1,1;1061;60.0;4,6;745;103.0;1178;88.0;1429;616;9,8;75,0;0,9093
23/03/2004;08.00.00;3,0;1441;248.0;14,2;1124;224.0;851;130.0;1829;1089;10,0;74,2;0,9117
23/03/2004;09.00.00;3,8;1498;535.0;21,0;1325;244.0;684;132.0;2095;1329;11,2;69,7;0,9232
23/03/2004;10.00.00;3,4;1343;340.0;16,2;1185;237.0;760;132.0;1857;1311;12,0;62,9;0,8803
23/03/2004;11.00.00;3,0;1308;325.0;15,5;1166;220.0;792;131.0;1794;1236;12,8;55,8;0,821
23/03/2004;12.00.00;2,7;1209;267.0;13,4;1097;207.0;837;129.0;1746;1147;13,1;54,8;0,8234
23/03/2004;13.00.00;3,5;1310;325.0;16,9;1207;208.0;770;132.0;1847;1301;13,8;53,4;0,8351
23/03/2004;14.00.00;2,8;1171;268.0;12,4;1064;160.0;881;110.0;1639;1097;16,0;42,4;0,7674
23/03/2004;15.00.00;1,9;1112;136.0;10,1;980;131.0;924;99.0;1589;900;14,1;49,8;0,7971
23/03/2004;16.00.00;2,0;1132;118.0;8,7;927;128.0;944;100.0;1570;781;12,0;61,1;0,8537
23/03/2004;17.00.00;3,0;1225;276.0;13,8;1111;176.0;818;122.0;1719;1013;13,6;54,6;0,8465
23/03/2004;18.00.00;1,9;1065;151.0;9,3;953;107.0;962;97.0;1514;790;13,7;49,5;0,7695
23/03/2004;19.00.00;2,7;1236;236.0;13,0;1084;131.0;854;112.0;1688;1059;11,7;57,1;0,7822
23/03/2004;20.00.00;3,3;1309;220.0;14,3;1126;166.0;812;128.0;1722;1205;11,5;58,2;0,7867
23/03/2004;21.00.00;1,7;1089;87.0;7,6;884;89.0;1006;101.0;1487;975;12,6;54,2;0,7881
23/03/2004;22.00.00;1,3;1000;81.0;5,3;776;81.0;1141;96.0;1375;896;12,0;54,9;0,7664
23/03/2004;23.00.00;1,3;1041;74.0;5,4;782;78.0;1105;86.0;1425;911;11,0;61,4;0,8057
24/03/2004;00.00.00;1,2;1045;55.0;4,9;756;70.0;1137;85.0;1411;902;11,1;62,2;0,8199
24/03/2004;01.00.00;1,1;997;74.0;4,6;744;76.0;1151;79.0;1405;832;10,8;62,5;0,8082
24/03/2004;02.00.00;0,9;948;35.0;2,7;634;43.0;1320;61.0;1326;715;11,3;60,0;0,8025
24/03/2004;03.00.00;0,6;878;29.0;1,6;551;;1493;;1272;683;10,6;61,6;0,7856
24/03/2004;04.00.00;;908;29.0;1,7;559;44.0;1477;66.0;1287;721;10,2;62,7;0,7813
24/03/2004;05.00.00;0,6;892;20.0;1,2;522;34.0;1572;54.0;1255;648;10,9;58,6;0,7628
24/03/2004;06.00.00;0,8;954;32.0;1,7;561;43.0;1496;57.0;1255;612;10,8;57,2;0,7382
24/03/2004;07.00.00;1,2;1045;84.0;4,8;751;79.0;1186;75.0;1403;800;10,4;59,2;0,7455
24/03/2004;08.00.00;3,1;1383;245.0;13,8;1109;174.0;832;97.0;1706;1173;11,0;57,3;0,7501
24/03/2004;09.00.00;4,4;1597;553.0;23,7;1395;235.0;652;110.0;2080;1519;11,2;56,9;0,7565
24/03/2004;10.00.00;3,4;1318;450.0;14,2;1124;218.0;762;113.0;1770;1287;12,1;54,9;0,7734
24/03/2004;11.00.00;1,7;1138;118.0;8,0;898;136.0;950;88.0;1505;966;15,1;44,3;0,7535
24/03/2004;12.00.00;1,5;1098;118.0;6,7;842;117.0;1012;85.0;1440;828;15,6;40,6;0,7146
24/03/2004;13.00.00;1,7;1118;144.0;8,7;927;119.0;959;96.0;1477;825;16,9;34,6;0,6597
24/03/2004;14.00.00;2,2;1170;159.0;10,8;1009;126.0;879;106.0;1566;872;16,6;35,6;0,6697
24/03/2004;15.00.00;;1112;122.0;6,7;842;100.0;1015;91.0;1494;680;11,3;63,9;0,8554
24/03/2004;16.00.00;2,7;1390;230.0;11,4;1028;197.0;829;126.0;1730;1002;9,6;81,1;0,972
24/03/2004;17.00.00;2,8;1353;320.0;13,4;1096;195.0;774;130.0;1783;1159;11,7;69,1;0,9497
24/03/2004;18.00.00;2,7;1260;263.0;12,0;1050;156.0;828;111.0;1722;979;10,7;68,5;0,8794
24/03/2004;19.00.00;4,5;1501;556.0;20,2;1302;247.0;681;134.0;2008;1311;10,7;67,3;0,8643
24/03/2004;20.00.00;3,5;1273;458.0;14,4;1130;190.0;795;136.0;1744;1071;10,8;65,7;0,8486
24/03/2004;21.00.00;2,6;1179;214.0;9,4;955;169.0;928;125.0;1571;899;10,3;66,3;0,8336
24/03/2004;22.00.00;1,7;1047;97.0;5,9;809;118.0;1064;108.0;1435;766;10,1;66,9;0,8248
24/03/2004;23.00.00;1,3;973;79.0;4,5;739;81.0;1186;87.0;1354;589;10,4;61,1;0,7717
25/03/2004;00.00.00;1,3;997;81.0;4,5;737;80.0;1168;89.0;1341;631;10,3;59,9;0,7516
25/03/2004;01.00.00;1,0;970;52.0;2,5;621;42.0;1400;58.0;1249;479;11,0;58,4;0,7686
25/03/2004;02.00.00;0,7;902;38.0;1,8;568;38.0;1450;54.0;1253;479;9,1;68,1;0,789
25/03/2004;03.00.00;0,7;921;35.0;1,4;538;;1564;;1224;417;9,5;68,2;0,8091
25/03/2004;04.00.00;0,5;858;29.0;0,9;490;18.0;1707;28.0;1212;378;9,3;72,3;0,8496
25/03/2004;05.00.00;0,5;878;21.0;0,6;457;12.0;1935;20.0;1158;344;9,9;66,8;0,8152
25/03/2004;06.00.00;0,6;893;46.0;1,4;540;43.0;1604;51.0;1268;413;7,6;83,2;0,8695
25/03/2004;07.00.00;1,1;1038;55.0;3,8;697;84.0;1260;82.0;1383;605;8,1;79,0;0,8544
25/03/2004;08.00.00;2,7;1320;271.0;11,6;1035;184.0;902;112.0;1721;991;8,7;74,6;0,8429
25/03/2004;09.00.00;3,5;1353;434.0;17,8;1235;202.0;740;119.0;1937;1175;8,6;75,1;0,8415
25/03/2004;10.00.00;2,3;1133;300.0;8,8;933;133.0;969;99.0;1552;923;9,7;69,7;0,8389
25/03/2004;11.00.00;1,6;1066;116.0;6,8;849;130.0;1039;98.0;1468;829;11,0;64,4;0,8447
25/03/2004;12.00.00;1,3;1027;95.0;5,9;809;106.0;1081;88.0;1442;733;13,6;53,0;0,8209
25/03/2004;13.00.00;2,0;1106;211.0;8,9;935;132.0;958;96.0;1570;819;14,2;48,4;0,778
25/03/2004;14.00.00;1,9;1038;168.0;8,2;907;106.0;976;81.0;1492;723;14,2;46,3;0,7438
25/03/2004;15.00.00;1,9;1084;154.0;8,6;924;125.0;986;92.0;1501;786;16,0;41,3;0,7462
25/03/2004;16.00.00;2,2;1105;267.0;10,1;982;138.0;939;105.0;1545;850;17,7;35,4;0,7094
25/03/2004;17.00.00;2,0;1102;143.0;9,4;957;120.0;968;88.0;1527;820;17,1;37,4;0,7225
25/03/2004;18.00.00;2,9;1240;374.0;14,6;1137;158.0;836;103.0;1748;991;14,9;40,5;0,6835
25/03/2004;19.00.00;5,2;1443;797.0;24,6;1418;253.0;666;141.0;2060;1454;13,4;47,8;0,7293
25/03/2004;20.00.00;4,6;1389;698.0;21,6;1341;231.0;692;133.0;1982;1488;12,6;52,5;0,7642
25/03/2004;21.00.00;2,5;1183;234.0;10,3;989;150.0;904;119.0;1539;1205;12,2;53,2;0,7555
25/03/2004;22.00.00;1,5;1014;104.0;5,7;798;99.0;1083;106.0;1376;909;10,6;56,1;0,714
25/03/2004;23.00.00;1,2;979;67.0;4,5;736;75.0;1154;92.0;1324;769;9,9;59,5;0,7276
26/03/2004;00.00.00;1,7;1048;88.0;5,5;787;93.0;1098;97.0;1373;835;9,6;61,1;0,7323
26/03/2004;01.00.00;1,4;1024;79.0;4,8;753;79.0;1131;91.0;1357;793;9,7;61,6;0,7425
26/03/2004;02.00.00;1,2;974;61.0;3,6;690;67.0;1208;83.0;1313;733;9,4;62,6;0,7398
26/03/2004;03.00.00;0,6;862;43.0;1,7;561;;1449;;1219;502;8,2;68,5;0,7455
26/03/2004;04.00.00;0,7;925;40.0;2,2;602;45.0;1398;59.0;1263;562;8,0;69,4;0,7459
26/03/2004;05.00.00;0,8;952;52.0;3,0;654;72.0;1210;73.0;1312;832;7,7;72,4;0,7655
26/03/2004;06.00.00;0,9;1005;64.0;4,0;713;103.0;1130;78.0;1363;924;8,0;71,8;0,7711
26/03/2004;07.00.00;1,6;1122;88.0;6,7;842;132.0;1015;90.0;1438;974;8,5;66,3;0,7375
26/03/2004;08.00.00;3,4;1351;375.0;16,7;1201;239.0;783;110.0;1828;1307;9,8;59,6;0,7214
26/03/2004;09.00.00;3,8;1408;592.0;19,3;1278;275.0;682;114.0;1928;1481;11,2;57,0;0,7544
26/03/2004;10.00.00;3,1;1304;357.0;14,8;1142;232.0;772;119.0;1747;1405;14,8;44,1;0,7407
26/03/2004;11.00.00;2,7;1207;296.0;13,4;1098;180.0;826;121.0;1664;1195;16,8;35,3;0,6729
26/03/2004;12.00.00;2,0;1099;181.0;11,0;1014;112.0;948;97.0;1503;868;19,2;27,1;0,5976
26/03/2004;13.00.00;2,3;1106;211.0;12,5;1068;116.0;915;99.0;1535;874;19,1;26,2;0,5741
26/03/2004;14.00.00;1,9;1009;199.0;8,4;916;103.0;1015;85.0;1391;738;16,3;30,8;0,5683
26/03/2004;15.00.00;1,3;962;81.0;5,3;776;89.0;1152;75.0;1279;550;14,2;36,8;0,5922
26/03/2004;16.00.00;1,9;1093;143.0;8,8;933;112.0;976;87.0;1454;777;13,4;41,0;0,6292
26/03/2004;17.00.00;2,3;1180;247.0;11,2;1023;127.0;886;102.0;1588;966;14,2;43,3;0,6982
26/03/2004;18.00.00;2,4;1168;239.0;11,6;1037;125.0;868;105.0;1580;990;12,1;45,6;0,6403
26/03/2004;19.00.00;2,7;1168;267.0;12,4;1063;120.0;876;98.0;1540;944;10,4;48,0;0,6046
26/03/2004;20.00.00;2,6;1140;261.0;10,6;1000;120.0;916;93.0;1490;962;10,0;51,1;0,628
26/03/2004;21.00.00;1,5;1001;97.0;6,0;811;99.0;1097;91.0;1308;778;9,8;50,8;0,6172
26/03/2004;22.00.00;1,2;953;66.0;4,6;743;79.0;1185;85.0;1252;690;9,7;50,4;0,6063
26/03/2004;23.00.00;1,1;972;60.0;4,1;715;66.0;1237;74.0;1258;644;9,9;50,2;0,6103
27/03/2004;00.00.00;1,5;1021;77.0;5,2;776;94.0;1144;87.0;1307;753;9,4;53,4;0,63
27/03/2004;01.00.00;1,0;940;57.0;3,2;664;70.0;1290;79.0;1232;646;8,6;57,8;0,6488
27/03/2004;02.00.00;1,2;1046;65.0;4,5;736;75.0;1142;78.0;1312;838;8,1;62,1;0,6746
27/03/2004;03.00.00;1,1;1026;59.0;3,8;699;;1191;;1292;851;7,9;63,5;0,6777
27/03/2004;04.00.00;;983;48.0;3,8;698;57.0;1209;63.0;1296;801;7,4;64,8;0,6683
27/03/2004;05.00.00;0,8;915;27.0;1,9;578;32.0;1417;48.0;1212;665;8,2;58,9;0,6444
27/03/2004;06.00.00;0,9;935;25.0;2,4;615;54.0;1373;59.0;1250;717;6,3;66,6;0,641
27/03/2004;07.00.00;1,1;976;42.0;3,3;669;68.0;1270;65.0;1266;795;7,2;62,9;0,6396
27/03/2004;08.00.00;1,5;1124;78.0;6,7;842;98.0;1050;71.0;1418;936;7,2;63,9;0,65
27/03/2004;09.00.00;1,8;1163;128.0;8,5;919;128.0;922;84.0;1530;1076;11,1;50,5;0,6654
27/03/2004;10.00.00;2,1;1167;184.0;9,7;966;129.0;942;93.0;1520;1016;15,5;36,1;0,6313
27/03/2004;11.00.00;2,1;1121;156.0;9,4;955;130.0;992;99.0;1451;834;17,8;29,2;0,592
27/03/2004;12.00.00;1,9;1071;176.0;9,0;940;111.0;994;93.0;1449;756;17,6;30,1;0,6013
27/03/2004;13.00.00;2,1;1065;232.0;10,0;979;106.0;950;96.0;1467;766;19,1;26,8;0,5861
27/03/2004;14.00.00;2,5;1157;305.0;12,6;1072;137.0;888;114.0;1596;905;17,7;28,6;0,5735
27/03/2004;15.00.00;1,9;1046;150.0;7,6;883;113.0;1051;101.0;1357;765;17,8;28,4;0,5737
27/03/2004;16.00.00;2,2;1147;188.0;11,8;1042;122.0;934;108.0;1538;830;18,7;26,0;0,5555
27/03/2004;17.00.00;2,3;1119;221.0;11,2;1022;137.0;916;117.0;1508;853;17,1;31,3;0,6038
27/03/2004;18.00.00;2,7;1210;219.0;12,4;1062;165.0;886;125.0;1586;981;15,8;36,1;0,644
27/03/2004;19.00.00;3,0;1306;306.0;12,9;1079;196.0;827;133.0;1621;1286;14,7;40,1;0,6657
27/03/2004;20.00.00;2,8;1258;270.0;12,2;1057;174.0;841;119.0;1633;1244;13,6;44,9;0,6991
27/03/2004;21.00.00;2,2;1148;231.0;8,8;930;140.0;948;107.0;1475;1056;12,5;48,1;0,6946
27/03/2004;22.00.00;1,6;1108;125.0;6,8;848;102.0;1023;96.0;1421;1003;11,8;50,8;0,7042
27/03/2004;23.00.00;2,1;1231;122.0;8,6;924;130.0;906;105.0;1483;1245;10,9;56,1;0,7326
28/03/2004;00.00.00;2,3;1293;161.0;8,9;937;121.0;930;102.0;1464;1200;10,9;55,9;0,7277
28/03/2004;01.00.00;2,3;1274;101.0;8,3;912;111.0;939;97.0;1451;1188;10,3;58,1;0,7278
28/03/2004;02.00.00;1,7;1135;95.0;6,3;827;87.0;1013;79.0;1395;1070;9,3;62,2;0,7294
28/03/2004;03.00.00;2,2;1151;129.0;8,3;911;;935;;1501;1075;8,2;66,7;0,7276
28/03/2004;04.00.00;1,3;1010;96.0;5,1;769;77.0;1110;69.0;1396;895;8,3;64,9;0,7124
28/03/2004;05.00.00;0,8;870;54.0;2,6;626;39.0;1325;52.0;1284;755;9,6;58,5;0,7
28/03/2004;06.00.00;1,1;983;63.0;3,6;688;77.0;1251;62.0;1342;806;7,7;66,4;0,699
28/03/2004;07.00.00;1,4;995;72.0;3,6;691;91.0;1219;69.0;1321;836;7,4;68,0;0,7043
28/03/2004;08.00.00;1,3;1024;91.0;4,7;747;105.0;1136;75.0;1382;897;9,7;58,6;0,7035
28/03/2004;09.00.00;1,9;1163;127.0;7,5;880;133.0;959;83.0;1486;1073;12,5;50,1;0,7242
28/03/2004;10.00.00;2,3;1218;193.0;9,0;938;128.0;918;94.0;1501;1088;16,8;36,9;0,7018
28/03/2004;11.00.00;2,3;1210;188.0;9,5;958;126.0;933;96.0;1514;1036;19,2;31,3;0,6887
28/03/2004;12.00.00;1,8;1114;151.0;7,7;887;92.0;1020;86.0;1438;768;21,3;26,4;0,6607
28/03/2004;13.00.00;1,4;995;103.0;5,7;796;66.0;1159;72.0;1287;587;21,2;23,1;0,5768
28/03/2004;14.00.00;1,0;927;55.0;3,8;700;50.0;1285;53.0;1189;452;18,6;25,0;0,5319
28/03/2004;15.00.00;1,4;1002;104.0;4,8;754;70.0;1189;65.0;1260;470;18,0;27,3;0,5594
28/03/2004;16.00.00;1,3;987;116.0;4,3;727;73.0;1213;70.0;1244;502;18,2;28,3;0,5848
28/03/2004;17.00.00;1,3;993;93.0;4,1;714;77.0;1217;75.0;1238;516;17,0;31,4;0,6048
28/03/2004;18.00.00;1,4;1012;93.0;4,7;746;86.0;1174;86.0;1301;555;15,6;35,0;0,617
28/03/2004;19.00.00;1,9;1114;155.0;6,2;823;93.0;1068;94.0;1357;671;14,1;40,2;0,6438
28/03/2004;20.00.00;1,8;1093;115.0;5,5;789;105.0;1102;103.0;1329;788;13,4;43,2;0,6623
28/03/2004;21.00.00;1,1;968;75.0;3,3;669;67.0;1261;81.0;1246;538;12,3;46,8;0,6686
28/03/2004;22.00.00;1,1;960;65.0;3,2;666;63.0;1266;80.0;1224;544;11,9;46,5;0,6449
28/03/2004;23.00.00;1,1;942;57.0;2,9;648;63.0;1300;77.0;1204;500;11,5;46,6;0,6319
29/03/2004;00.00.00;0,9;888;40.0;2,2;598;46.0;1396;58.0;1156;417;10,6;48,0;0,6135
29/03/2004;01.00.00;0,6;818;27.0;1,3;524;21.0;1588;31.0;1071;341;10,7;45,8;0,5895
29/03/2004;02.00.00;0,5;840;23.0;1,1;509;22.0;1643;38.0;1076;352;10,4;46,6;0,5901
29/03/2004;03.00.00;0,7;894;28.0;1,3;524;;1557;;1095;397;10,1;47,8;0,5913
29/03/2004;04.00.00;0,6;864;21.0;1,2;516;39.0;1496;59.0;1153;502;11,3;46,9;0,628
29/03/2004;05.00.00;0,7;898;33.0;1,7;559;55.0;1441;70.0;1180;648;10,1;51,2;0,6341
29/03/2004;06.00.00;0,9;946;40.0;2,9;643;76.0;1309;75.0;1232;760;9,9;50,7;0,6167
29/03/2004;07.00.00;2,9;1309;279.0;14,3;1125;181.0;844;103.0;1687;1183;8,1;56,8;0,615
29/03/2004;08.00.00;4,1;1326;743.0;19,7;1289;259.0;714;134.0;1806;1431;10,9;44,1;0,5748
29/03/2004;09.00.00;1,5;966;147.0;5,5;786;118.0;1111;98.0;1258;705;11,8;37,6;0,5184
29/03/2004;10.00.00;1,5;975;97.0;5,6;793;119.0;1133;97.0;1254;637;13,9;33,2;0,5222
29/03/2004;11.00.00;1,5;988;118.0;5,8;803;123.0;1105;98.0;1293;658;15,6;30,1;0,5285
29/03/2004;12.00.00;1,4;971;91.0;5,5;786;92.0;1129;78.0;1272;546;16,5;29,0;0,5406
29/03/2004;13.00.00;1,6;1010;146.0;6,5;833;91.0;1070;83.0;1332;561;17,5;27,9;0,5517
29/03/2004;14.00.00;1,5;984;139.0;5,5;790;103.0;1131;92.0;1268;532;17,9;26,8;0,5446
29/03/2004;15.00.00;1,4;962;155.0;5,2;776;102.0;1131;81.0;1247;535;18,2;26,1;0,5387
29/03/2004;16.00.00;1,5;1012;128.0;5,8;801;94.0;1098;90.0;1289;525;18,0;27,1;0,5522
29/03/2004;17.00.00;1,9;1058;166.0;7,9;896;98.0;996;95.0;1358;603;17,0;28,9;0,5558
29/03/2004;18.00.00;2,5;1173;299.0;10,2;985;126.0;905;114.0;1477;802;16,1;31,3;0,568
29/03/2004;19.00.00;2,1;1127;163.0;8,2;907;108.0;957;106.0;1404;796;14,5;35,4;0,5839
29/03/2004;20.00.00;1,6;1020;154.0;5,7;797;95.0;1066;99.0;1302;689;13,2;37,9;0,5733
29/03/2004;21.00.00;1,2;949;80.0;3,8;700;78.0;1221;90.0;1178;553;13,1;34,4;0,517
29/03/2004;22.00.00;1,1;930;58.0;4,0;710;61.0;1278;82.0;1137;509;13,5;28,5;0,4405
29/03/2004;23.00.00;1,0;900;55.0;2,8;643;55.0;1339;74.0;1089;455;12,4;31,9;0,4583
30/03/2004;00.00.00;1,0;899;33.0;2,6;630;57.0;1418;76.0;1050;425;13,1;26,8;0,4023
30/03/2004;01.00.00;0,7;866;33.0;1,8;569;41.0;1468;66.0;1055;436;11,6;33,6;0,4595
30/03/2004;02.00.00;0,7;900;32.0;1,7;563;46.0;1402;73.0;1130;618;10,5;42,9;0,5442
30/03/2004;03.00.00;0,8;949;25.0;1,4;540;;1457;;1104;747;11,7;38,7;0,5298
30/03/2004;04.00.00;;897;29.0;1,3;529;41.0;1462;69.0;1101;693;12,2;37,2;0,5277
30/03/2004;05.00.00;0,7;956;26.0;2,3;605;52.0;1341;71.0;1117;691;12,9;33,9;0,5037
30/03/2004;06.00.00;1,1;1054;86.0;5,3;779;111.0;1080;98.0;1266;1013;11,3;40,3;0,5376
30/03/2004;07.00.00;2,6;1343;294.0;13,4;1096;191.0;839;115.0;1587;1311;11,9;38,4;0,5341
30/03/2004;08.00.00;4,0;1584;664.0;23,8;1399;244.0;642;130.0;1947;1675;13,3;35,6;0,5416
30/03/2004;09.00.00;4,2;1556;695.0;21,5;1337;283.0;674;150.0;1852;1689;16,3;28,8;0,5305
30/03/2004;10.00.00;4,7;1565;735.0;21,0;1324;320.0;695;159.0;1872;1688;17,9;28,2;0,5741
30/03/2004;11.00.00;3,9;1429;649.0;18,4;1251;249.0;734;146.0;1754;1548;18,3;26,6;0,5529
30/03/2004;12.00.00;3,7;1419;586.0;18,9;1267;219.0;742;138.0;1763;1490;20,8;22,5;0,5463
30/03/2004;13.00.00;3,4;1373;546.0;17,1;1213;200.0;791;128.0;1711;1354;22,4;20,0;0,5352
